jogo,jogo_original_fonte,espn_event_id,event_id,period,clock,type_text,team,team_espn,player,participants_json,text,scoring_play,shootout,penalty,own_goal,yellow_card,red_card,substitution,source_url,collected_at,source_file,source_collected_at,temporal_status
91,91,760504,49718741.0,2.0,45',Start 2nd Half,,,,[],"Second Half begins Brazil 0, Norway 0.",False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760504,2026-07-20T17:29:10.726219+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760504__86e4962675f26ea2.json,2026-07-20T17:29:10.726219+00:00,POST_MATCH_BACKFILLED_FACT
91,91,760504,49719144.0,2.0,58',Substitution,Brasil,Brazil,Endrick,"[""Endrick"", ""Matheus Cunha""]","Substitution, Brazil. Endrick replaces Matheus Cunha.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760504,2026-07-20T17:29:10.726261+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760504__86e4962675f26ea2.json,2026-07-20T17:29:10.726261+00:00,POST_MATCH_BACKFILLED_FACT
91,91,760504,49719279.0,2.0,63',Substitution,Noruega,Norway,Fredrik Aursnes,"[""Fredrik Aursnes"", ""Julian Ryerson""]","Substitution, Norway. Fredrik Aursnes replaces Julian Ryerson.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760504,2026-07-20T17:29:10.726303+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760504__86e4962675f26ea2.json,2026-07-20T17:29:10.726303+00:00,POST_MATCH_BACKFILLED_FACT
91,91,760504,49719387.0,2.0,67',Substitution,Brasil,Brazil,Neymar,"[""Neymar"", ""Gabriel Martinelli""]","Substitution, Brazil. Neymar replaces Gabriel Martinelli.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760504,2026-07-20T17:29:10.726343+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760504__86e4962675f26ea2.json,2026-07-20T17:29:10.726343+00:00,POST_MATCH_BACKFILLED_FACT
91,91,760504,49719391.0,2.0,67',Substitution,Brasil,Brazil,Danilo Santos,"[""Danilo Santos"", ""Rayan""]","Substitution, Brazil. Danilo Santos replaces Rayan.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760504,2026-07-20T17:29:10.726383+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760504__86e4962675f26ea2.json,2026-07-20T17:29:10.726383+00:00,POST_MATCH_BACKFILLED_FACT
91,91,760504,49719399.0,2.0,68',Start Delay,Noruega,Norway,,[],Delay in match for a drinks break.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760504,2026-07-20T17:29:10.726435+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760504__86e4962675f26ea2.json,2026-07-20T17:29:10.726435+00:00,POST_MATCH_BACKFILLED_FACT
91,91,760504,49719400.0,2.0,68',Start Delay,Brasil,Brazil,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760504,2026-07-20T17:29:10.726477+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760504__86e4962675f26ea2.json,2026-07-20T17:29:10.726477+00:00,POST_MATCH_BACKFILLED_FACT
91,91,760504,49719442.0,2.0,71',End Delay,Noruega,Norway,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760504,2026-07-20T17:29:10.726516+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760504__86e4962675f26ea2.json,2026-07-20T17:29:10.726516+00:00,POST_MATCH_BACKFILLED_FACT
91,91,760504,49719446.0,2.0,71',End Delay,Brasil,Brazil,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760504,2026-07-20T17:29:10.726554+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760504__86e4962675f26ea2.json,2026-07-20T17:29:10.726554+00:00,POST_MATCH_BACKFILLED_FACT
91,91,760504,49719699.0,2.0,79',Substitution,Brasil,Brazil,Éderson,"[""Éderson"", ""Bruno Guimarães""]","Substitution, Brazil. Éderson Silva replaces Bruno Guimarães.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760504,2026-07-20T17:29:10.726595+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760504__86e4962675f26ea2.json,2026-07-20T17:29:10.726595+00:00,POST_MATCH_BACKFILLED_FACT
91,91,760504,49719718.0,2.0,79',Goal - Header,Noruega,Norway,Erling Haaland,"[""Erling Haaland"", ""Andreas Schjelderup""]","Goal! Brazil 0, Norway 1. Erling Haaland (Norway) header from the centre of the box to the bottom right corner. Assisted by Andreas Schjelderup with a cross.",True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760504,2026-07-20T17:29:10.726640+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760504__86e4962675f26ea2.json,2026-07-20T17:29:10.726640+00:00,POST_MATCH_BACKFILLED_FACT
91,91,760504,49719983.0,2.0,90',Goal,Noruega,Norway,Erling Haaland,"[""Erling Haaland"", ""Andreas Schjelderup""]","Goal! Brazil 0, Norway 2. Erling Haaland (Norway) left footed shot from outside the box to the bottom right corner. Assisted by Andreas Schjelderup.",True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760504,2026-07-20T17:29:10.726675+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760504__86e4962675f26ea2.json,2026-07-20T17:29:10.726675+00:00,POST_MATCH_BACKFILLED_FACT
91,91,760504,49720105.0,2.0,90'+5',Substitution,Noruega,Norway,Leo Østigard,"[""Leo Østigard"", ""David Møller Wolfe""]","Substitution, Norway. Leo Østigård replaces David Møller Wolfe because of an injury.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760504,2026-07-20T17:29:10.726716+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760504__86e4962675f26ea2.json,2026-07-20T17:29:10.726716+00:00,POST_MATCH_BACKFILLED_FACT
91,91,760504,49720134.0,2.0,90'+6',Yellow Card,Brasil,Brazil,Neymar,"[""Neymar""]",Neymar (Brazil) is shown the yellow card for a bad foul.,False,False,False,False,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760504,2026-07-20T17:29:10.726758+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760504__86e4962675f26ea2.json,2026-07-20T17:29:10.726758+00:00,POST_MATCH_BACKFILLED_FACT
91,91,760504,49720160.0,2.0,90'+10',Penalty - Scored,Brasil,Brazil,Neymar,"[""Neymar""]","Goal! Brazil 1, Norway 2. Neymar (Brazil) converts the penalty with a right footed shot to the bottom right corner.",True,False,True,False,False,True,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760504,2026-07-20T17:29:10.726806+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760504__86e4962675f26ea2.json,2026-07-20T17:29:10.726806+00:00,POST_MATCH_BACKFILLED_FACT
91,91,760504,49720169.0,2.0,90'+12',End Regular Time,,,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760504,2026-07-20T17:29:10.726853+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760504__86e4962675f26ea2.json,2026-07-20T17:29:10.726853+00:00,POST_MATCH_BACKFILLED_FACT
91,91,760504,,,79',,Noruega,Norway,Erling Haaland,"[""Erling Haaland"", ""Andreas Schjelderup""]",,True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760504,2026-07-20T17:29:10.725633+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760504__86e4962675f26ea2.json,2026-07-20T17:29:10.725633+00:00,POST_MATCH_BACKFILLED_FACT
91,91,760504,,,90',,Noruega,Norway,Erling Haaland,"[""Erling Haaland"", ""Andreas Schjelderup""]",,True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760504,2026-07-20T17:29:10.725673+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760504__86e4962675f26ea2.json,2026-07-20T17:29:10.725673+00:00,POST_MATCH_BACKFILLED_FACT
91,91,760504,,,90'+10',,Brasil,Brazil,Neymar,"[""Neymar""]",,True,False,True,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760504,2026-07-20T17:29:10.725696+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760504__86e4962675f26ea2.json,2026-07-20T17:29:10.725696+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49720915.0,1.0,"{'value': 0.0, 'displayValue': ''}",Start Delay,México,Mexico,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.120604+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.120604+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49722856.0,1.0,"{'value': 0.0, 'displayValue': ''}",Kickoff,,,,[],First Half begins.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.120642+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.120642+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49722886.0,1.0,1',Yellow Card,Inglaterra,England,Declan Rice,"[""Declan Rice""]",Declan Rice (England) is shown the yellow card for a bad foul.,False,False,False,False,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.120689+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.120689+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49722895.0,1.0,2',Start Delay,México,Mexico,,[],Delay in match because of an injury Luis Romo (Mexico).,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.120732+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.120732+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49722902.0,1.0,2',Start Delay,Inglaterra,England,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.120774+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.120774+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49722917.0,1.0,3',End Delay,México,Mexico,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.120814+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.120814+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49722920.0,1.0,3',End Delay,Inglaterra,England,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.120853+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.120853+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49723550.0,1.0,23',Start Delay,México,Mexico,,[],Delay in match for a drinks break.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.120893+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.120893+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49723551.0,1.0,23',Start Delay,Inglaterra,England,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.120934+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.120934+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49723601.0,1.0,26',End Delay,Inglaterra,England,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.121024+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.121024+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49723602.0,1.0,26',End Delay,México,Mexico,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.120972+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.120972+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49723876.0,1.0,36',Goal - Header,Inglaterra,England,Jude Bellingham,"[""Jude Bellingham"", ""Bukayo Saka""]","Goal! Mexico 0, England 1. Jude Bellingham (England) header from very close range to the bottom left corner. Assisted by Bukayo Saka with a cross.",True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.121073+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.121073+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49723891.0,1.0,38',Goal,Inglaterra,England,Jude Bellingham,"[""Jude Bellingham"", ""Harry Kane""]","Goal! Mexico 0, England 2. Jude Bellingham (England) right footed shot from very close range to the bottom left corner. Assisted by Harry Kane.",True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.121109+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.121109+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49723945.0,1.0,42',Goal,México,Mexico,Julián Quiñones,"[""Julián Quiñones""]","Goal! Mexico 1, England 2. Julián Quiñones (Mexico) right footed shot from the centre of the box to the high centre of the goal following a set piece situation.",True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.121144+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.121144+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724062.0,1.0,45'+6',Halftime,,,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.121176+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.121176+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724077.0,2.0,45',Substitution,México,Mexico,Edson Álvarez,"[""Edson Álvarez"", ""César Montes""]","Substitution, Mexico. Edson Álvarez replaces César Montes.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.121219+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.121219+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724080.0,2.0,45',Start 2nd Half,,,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.121262+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.121262+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724198.0,2.0,53',Start Delay,Inglaterra,England,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.121304+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.121304+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724200.0,2.0,54',End Delay,Inglaterra,England,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.121343+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.121343+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724201.0,2.0,54',Red Card,Inglaterra,England,Jarell Quansah,"[""Jarell Quansah""]",Jarell Quansah (England) is shown the red card.,False,False,False,False,False,True,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.121384+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.121384+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724224.0,2.0,57',Substitution,Inglaterra,England,John Stones,"[""John Stones"", ""Bukayo Saka""]","Substitution, England. John Stones replaces Bukayo Saka.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.121436+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.121436+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724230.0,2.0,60',Penalty - Scored,Inglaterra,England,Harry Kane,"[""Harry Kane""]","Goal! Mexico 1, England 3. Harry Kane (England) converts the penalty with a right footed shot to the bottom left corner.",True,False,True,False,False,True,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.121485+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.121485+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724231.0,2.0,61',Substitution,México,Mexico,Santiago Gimenez,"[""Santiago Gimenez"", ""Gilberto Mora""]","Substitution, Mexico. Santiago Giménez replaces Gilberto Mora.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.121558+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.121558+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724232.0,2.0,61',Substitution,México,Mexico,Brian Gutiérrez,"[""Brian Gutiérrez"", ""Luis Romo""]","Substitution, Mexico. Brian Gutiérrez replaces Luis Romo.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.121600+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.121600+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724329.0,2.0,67',Start Delay,México,Mexico,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.121642+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.121642+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724331.0,2.0,68',End Delay,México,Mexico,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.121681+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.121681+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724332.0,2.0,68',Yellow Card,Inglaterra,England,Marc Guéhi,"[""Marc Guéhi""]",Marc Guéhi (England) is shown the yellow card.,False,False,False,False,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.121725+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.121725+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724333.0,2.0,69',Penalty - Scored,México,Mexico,Raúl Jiménez,"[""Raúl Jiménez""]","Goal! Mexico 2, England 3. Raúl Jiménez (Mexico) converts the penalty with a right footed shot to the bottom left corner.",True,False,True,False,False,True,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.121771+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.121771+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724348.0,2.0,70',Start Delay,México,Mexico,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.121852+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.121852+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724350.0,2.0,71',Yellow Card,México,Mexico,Jorge Sánchez,"[""Jorge Sánchez""]",Jorge Sánchez (Mexico) is shown the yellow card.,False,False,False,False,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.121896+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.121896+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724352.0,2.0,71',End Delay,Inglaterra,England,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.121935+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.121935+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724353.0,2.0,71',End Delay,México,Mexico,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.121974+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.121974+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724354.0,2.0,71',Start Delay,México,Mexico,,[],Delay in match for a drinks break.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.122017+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.122017+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724355.0,2.0,71',Start Delay,Inglaterra,England,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.122058+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.122058+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724356.0,2.0,72',Yellow Card,Inglaterra,England,Nico O'Reilly,"[""Nico O'Reilly""]",Nico O'Reilly (England) is shown the yellow card.,False,False,False,False,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.122101+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.122101+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724357.0,2.0,74',End Delay,Inglaterra,England,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.122177+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.122177+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724358.0,2.0,74',End Delay,México,Mexico,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.122140+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.122140+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724359.0,2.0,74',Substitution,Inglaterra,England,Djed Spence,"[""Djed Spence"", ""Nico O'Reilly""]","Substitution, England. Djed Spence replaces Nico O'Reilly.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.122219+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.122219+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724360.0,2.0,75',Substitution,Inglaterra,England,Dan Burn,"[""Dan Burn"", ""Elliot Anderson""]","Substitution, England. Dan Burn replaces Elliot Anderson.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.122264+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.122264+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724422.0,2.0,79',Substitution,México,Mexico,Álvaro Fidalgo,"[""Álvaro Fidalgo"", ""Jorge Sánchez""]","Substitution, Mexico. Álvaro Fidalgo replaces Jorge Sánchez.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.122305+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.122305+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724447.0,2.0,81',Substitution,México,Mexico,Guillermo Martínez,"[""Guillermo Martínez"", ""Julián Quiñones""]","Substitution, Mexico. Guillermo Martínez replaces Julián Quiñones.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.122345+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.122345+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724493.0,2.0,84',Start Delay,México,Mexico,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.122386+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.122386+00:00,POST_MATCH_BACKFILLED_FACT
