player_id,team,player_name,snapshot_at,temporal_status,recent_minutes,recent_goals,recent_assists,offensive_participation,defensive_performance,injury_status,physical_condition,source_dataset,age,club,club_country,position,national_team_caps,national_team_goals,league_strength_proxy,player_quality_proxy
qatar::ahmed_alganehi,Qatar,AHMED ALGANEHI,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,Al Gharafa SC (QAT),QAT,MF,16,1,6.5,4.9
qatar::ahmed_fathy,Qatar,AHMED FATHY,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,33,Al Arabi SC (QAT),QAT,MF,57,0,6.5,5.3
qatar::akram_afif,Qatar,AKRAM AFIF,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Al Sadd SC (QAT),QAT,FW,139,40,6.5,8.7
qatar::alhashmi_alhussein,Qatar,ALHASHMI ALHUSSEIN,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,22,Al Arabi SC (QAT),QAT,DF,11,0,6.5,3.3
qatar::almoez_ali,Qatar,ALMOEZ ALI,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Al Duhail SC (QAT),QAT,FW,129,58,6.5,9.1
qatar::assim_madibo,Qatar,ASSIM MADIBO,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Al Wakrah SC (QAT),QAT,MF,66,0,6.5,6.0
qatar::ayoub_aloui,Qatar,AYOUB ALOUI,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,21,Al Gharafa SC (QAT),QAT,DF,9,0,6.5,3.2
qatar::boualem_khoukhi,Qatar,BOUALEM KHOUKHI,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,35,Al Sadd SC (QAT),QAT,DF,131,21,6.5,8.5
qatar::edmilson_junior,Qatar,EDMILSON JUNIOR,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,31,Al Duhail SC (QAT),QAT,FW,19,0,6.5,3.7
qatar::hassan_alhaydos,Qatar,HASSAN ALHAYDOS,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,35,Al Sadd SC (QAT),QAT,FW,191,40,6.5,7.5
qatar::homam_ahmed,Qatar,HOMAM AHMED,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,Cultural Leonesa (ESP),ESP,DF,78,3,9.0,8.4
qatar::issa_laye,Qatar,ISSA LAYE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,28,Al Arabi SC (QAT),QAT,DF,7,0,6.5,3.4
qatar::jassem_gaber,Qatar,JASSEM GABER,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,24,Al Rayyan SC (QAT),QAT,DF,40,1,6.5,5.7
qatar::karim_boudiaf,Qatar,KARIM BOUDIAF,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,35,Al Duhail SC (QAT),QAT,MF,130,6,6.5,6.8
qatar::lucas_mendes,Qatar,LUCAS MENDES,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,35,Al Wakrah SC (QAT),QAT,DF,29,2,6.5,5.9
qatar::mahmoud_abunada,Qatar,MAHMOUD ABUNADA,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,Al Rayyan SC (QAT),QAT,GK,9,0,6.5,4.8
qatar::meshaal_barsham,Qatar,MESHAAL BARSHAM,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,28,Al Sadd SC (QAT),QAT,GK,60,0,6.5,7.7
qatar::mohamed_manai,Qatar,MOHAMED MANAI,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,23,Al Shamal SC (QAT),QAT,FW,14,0,6.5,3.4
qatar::mohammed_muntari,Qatar,MOHAMMED MUNTARI,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,32,Al Gharafa SC (QAT),QAT,FW,74,17,6.5,7.7
qatar::pedro_miguel,Qatar,PEDRO MIGUEL,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,35,Al Sadd SC (QAT),QAT,DF,114,4,6.5,7.1
qatar::salah_zakaria,Qatar,SALAH ZAKARIA,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,27,Al Duhail SC (QAT),QAT,GK,10,0,6.5,4.8
qatar::sultan_albrake,Qatar,SULTAN ALBRAKE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,30,Al Duhail SC (QAT),QAT,DF,22,0,6.5,4.1
qatar::tahsin_mohammed,Qatar,TAHSIN MOHAMMED,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,20,Al Duhail SC (QAT),QAT,FW,5,0,6.5,2.7
qatar::yusuf_abdurisag,Qatar,YUSUF ABDURISAG,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,Al Wakrah SC (QAT),QAT,FW,46,3,6.5,5.6
saudi_arabia::abdulelah_alamri,Saudi Arabia,ABDULELAH ALAMRI,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Al Nassr FC (KSA),KSA,DF,46,2,7.5,6.7
saudi_arabia::abdullah_alhamddan,Saudi Arabia,ABDULLAH ALHAMDDAN,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,Al Nassr FC (KSA),KSA,FW,54,13,7.5,7.5
saudi_arabia::abdullah_alkhaibari,Saudi Arabia,ABDULLAH ALKHAIBARI,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Al Nassr FC (KSA),KSA,MF,44,0,7.5,5.3
saudi_arabia::ahmed_alkassar,Saudi Arabia,AHMED ALKASSAR,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,35,Al Qadsiah FC (KSA),KSA,GK,9,0,7.5,4.3
saudi_arabia::aiman_yahya,Saudi Arabia,AIMAN YAHYA,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,Al Nassr FC (KSA),KSA,FW,26,0,7.5,4.5
saudi_arabia::ala_alhajji,Saudi Arabia,ALA ALHAJJI,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,30,Neom SC (KSA),KSA,MF,5,0,7.5,3.6
saudi_arabia::ali_lajami,Saudi Arabia,ALI LAJAMI,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,30,Al Hilal SC (KSA),KSA,DF,26,1,7.5,5.7
saudi_arabia::ali_majrashi,Saudi Arabia,ALI MAJRASHI,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,Al Ahli FC (KSA),KSA,DF,21,0,7.5,4.3
saudi_arabia::feras_albrikan,Saudi Arabia,FERAS ALBRIKAN,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,Al Ahli FC (KSA),KSA,FW,74,16,7.5,8.2
saudi_arabia::hassan_altambakti,Saudi Arabia,HASSAN ALTAMBAKTI,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,27,Al Hilal SC (KSA),KSA,DF,56,1,7.5,6.4
saudi_arabia::hassan_kadish,Saudi Arabia,HASSAN KADISH,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,33,Al Ittihad (KSA),KSA,DF,21,2,7.5,6.5
saudi_arabia::jehad_thikri,Saudi Arabia,JEHAD THIKRI,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,24,Al Qadsiah FC (KSA),KSA,DF,8,0,7.5,3.7
saudi_arabia::khalid_alghannam,Saudi Arabia,KHALID ALGHANNAM,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,Al Ettifaq FC (KSA),KSA,FW,8,0,7.5,3.7
saudi_arabia::mohamed_kanno,Saudi Arabia,MOHAMED KANNO,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,31,Al Hilal SC (KSA),KSA,MF,81,8,7.5,8.2
saudi_arabia::mohammed_abu_alshamat,Saudi Arabia,MOHAMMED ABU ALSHAMAT,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,23,Al Qadsiah FC (KSA),KSA,DF,10,0,7.5,3.5
saudi_arabia::mohammed_alowais,Saudi Arabia,MOHAMMED ALOWAIS,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,34,Al Ula Saudi FC (KSA),KSA,GK,67,0,7.5,7.6
saudi_arabia::moteb_alharbi,Saudi Arabia,MOTEB ALHARBI,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,Al Hilal SC (KSA),KSA,DF,15,0,7.5,4.0
saudi_arabia::musab_aljuwayr,Saudi Arabia,MUSAB ALJUWAYR,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,23,Al Qadsiah FC (KSA),KSA,MF,39,6,7.5,7.3
saudi_arabia::nasser_aldawsari,Saudi Arabia,NASSER ALDAWSARI,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,27,Al Hilal SC (KSA),KSA,MF,49,1,7.5,5.9
saudi_arabia::nawaf_alaqidi,Saudi Arabia,NAWAF ALAQIDI,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,Al Nassr FC (KSA),KSA,GK,24,0,7.5,6.0
saudi_arabia::nawaf_bu_washl,Saudi Arabia,NAWAF BU WASHL,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,Al Nassr FC (KSA),KSA,DF,28,0,7.5,4.6
saudi_arabia::saleh_alshehri,Saudi Arabia,SALEH ALSHEHRI,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,32,Al Ittihad (KSA),KSA,FW,59,17,7.5,7.7
saudi_arabia::salem_aldawsari,Saudi Arabia,SALEM ALDAWSARI,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,34,Al Hilal SC (KSA),KSA,FW,113,27,7.5,8.0
saudi_arabia::saud_abdulhamid,Saudi Arabia,SAUD ABDULHAMID,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,RC Lens (FRA),FRA,DF,57,1,9.0,6.8
saudi_arabia::sultan_mandash,Saudi Arabia,SULTAN MANDASH,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,31,Al Hilal SC (KSA),KSA,FW,7,2,7.5,5.4
saudi_arabia::ziyad_aljohani,Saudi Arabia,ZIYAD ALJOHANI,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,24,Al Ahli FC (KSA),KSA,MF,12,0,7.5,3.9
scotland::adams_che,Scotland,ADAMS Che,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Torino FC (ITA),ITA,FW,50,13,9.0,7.8
scotland::christie_ryan,Scotland,CHRISTIE Ryan,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,31,AFC Bournemouth (ENG),ENG,MF,71,10,9.0,8.9
scotland::curtis_findlay,Scotland,CURTIS Findlay,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,20,Kilmarnock FC (SCO),SCO,FW,5,1,7.5,4.4
scotland::dykes_lyndon,Scotland,DYKES Lyndon,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,30,Charlton Athletic FC (ENG),ENG,FW,53,10,9.0,7.4
scotland::ferguson_lewis,Scotland,FERGUSON Lewis,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,Bologna FC (ITA),ITA,MF,27,1,9.0,5.5
scotland::fletcher_tyler,Scotland,FLETCHER Tyler,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,19,Manchester United FC (ENG),ENG,MF,2,0,9.0,3.2
scotland::gannon-doak_ben,Scotland,GANNON-DOAK Ben,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,20,AFC Bournemouth (ENG),ENG,FW,17,1,9.0,4.3
scotland::gordon_craig,Scotland,GORDON Craig,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,43,Heart Of Midlothian FC (SCO),SCO,GK,84,0,7.5,7.9
scotland::gunn_angus,Scotland,GUNN Angus,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,30,Nottingham Forest FC (ENG),ENG,GK,25,0,9.0,6.6
scotland::hanley_grant,Scotland,HANLEY Grant,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,34,Hibernian FC (SCO),SCO,DF,70,2,7.5,6.7
scotland::hendry_jack,Scotland,HENDRY Jack,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,31,Al Ettifaq FC (KSA),KSA,DF,41,3,7.5,7.2
scotland::hickey_aaron,Scotland,HICKEY Aaron,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,24,Brentford FC (ENG),ENG,DF,22,0,9.0,4.7
scotland::hirst_george,Scotland,HIRST George,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,27,Ipswich Town FC (ENG),ENG,FW,10,1,9.0,4.9
scotland::hyam_dominic,Scotland,HYAM Dominic,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,30,Wrexham AFC (WAL),WAL,DF,4,0,5.5,3.0
scotland::kelly_liam,Scotland,KELLY Liam,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,30,Rangers FC (SCO),SCO,GK,3,0,7.5,4.8
scotland::mcginn_john,Scotland,McGINN John,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,31,Aston Villa FC (ENG),ENG,MF,89,21,9.0,9.4
scotland::mckenna_scott,Scotland,McKENNA Scott,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,GNK Dinamo Zagreb (CRO),CRO,DF,51,1,6.5,6.0
scotland::mclean_kenny,Scotland,McLEAN Kenny,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,34,Norwich City FC (ENG),ENG,MF,61,3,9.0,6.6
scotland::mctominay_scott,Scotland,McTOMINAY Scott,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,SSC Napoli (ITA),ITA,MF,73,15,9.0,9.4
scotland::patterson_nathan,Scotland,PATTERSON Nathan,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,24,Everton FC (ENG),ENG,DF,29,1,9.0,6.1
scotland::ralston_anthony,Scotland,RALSTON Anthony,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,27,Celtic FC (SCO),SCO,DF,29,1,7.5,5.7
scotland::robertson_andy,Scotland,ROBERTSON Andy,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,32,Liverpool FC (ENG),ENG,DF,97,4,9.0,8.2
scotland::shankland_lawrence,Scotland,SHANKLAND Lawrence,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,30,Heart Of Midlothian FC (SCO),SCO,FW,22,7,7.5,6.6
scotland::souttar_john,Scotland,SOUTTAR John,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Rangers FC (SCO),SCO,DF,24,2,7.5,6.9
scotland::stewart_ross,Scotland,STEWART Ross,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Southampton FC (ENG),ENG,FW,4,0,9.0,3.9
scotland::tierney_kieran,Scotland,TIERNEY Kieran,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Celtic FC (SCO),SCO,DF,58,2,7.5,7.0
senegal::camara_lamine,Senegal,CAMARA Lamine,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,22,AS Monaco (FRA),FRA,MF,47,7,9.0,8.0
senegal::ciss_pathe,Senegal,CISS Pathe,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,32,Rayo Vallecano (ESP),ESP,MF,33,0,9.0,4.9
senegal::diao_assane,Senegal,DIAO Assane,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,20,Como (ITA),ITA,FW,5,0,9.0,3.4
senegal::diarra_habib,Senegal,DIARRA Habib,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,22,Sunderland AFC (ENG),ENG,MF,22,4,9.0,6.9
senegal::diatta_krepin,Senegal,DIATTA Krepin,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,27,AS Monaco (FRA),FRA,DF,64,2,9.0,7.5
senegal::diaw_mory,Senegal,DIAW Mory,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,33,Le Havre AC (FRA),FRA,GK,6,0,9.0,5.1
senegal::dieng_bamba,Senegal,DIENG Bamba,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,FC Lorient (FRA),FRA,FW,24,2,9.0,5.4
senegal::diouf_el_hadji_malick,Senegal,DIOUF El Hadji Malick,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,21,West Ham United FC (ENG),ENG,DF,22,1,9.0,5.8
senegal::diouf_yehvann,Senegal,DIOUF Yehvann,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,OGC Nice (FRA),FRA,GK,2,0,9.0,5.3
senegal::gueye_idrissa_gana,Senegal,GUEYE Idrissa Gana,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,36,Everton FC (ENG),ENG,MF,138,7,9.0,7.5
senegal::gueye_pape,Senegal,GUEYE Pape,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,27,Villarreal CF (ESP),ESP,MF,44,6,9.0,7.9
senegal::jackson_nicolas,Senegal,JACKSON Nicolas,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,FC Bayern München (GER),GER,FW,36,8,9.0,6.9
senegal::jakobs_ismail,Senegal,JAKOBS Ismail,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,Galatasaray SK (TUR),TUR,DF,32,0,7.5,4.8
senegal::koulibaly_kalidou,Senegal,KOULIBALY Kalidou,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,35,Al Hilal SC (KSA),KSA,DF,106,2,7.5,6.9
senegal::mane_sadio,Senegal,MANE Sadio,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,34,Al Nassr FC (KSA),KSA,FW,132,54,7.5,8.8
senegal::mbaye_ibrahim,Senegal,MBAYE Ibrahim,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,18,Paris Saint-Germain (FRA),FRA,FW,13,4,9.0,5.9
senegal::mendy_antoine,Senegal,MENDY Antoine,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,22,OGC Nice (FRA),FRA,DF,7,0,9.0,3.8
senegal::mendy_edouard,Senegal,MENDY Edouard,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,34,Al Ahli FC (KSA),KSA,GK,60,0,7.5,7.2
senegal::ndiaye_bara_sapoko,Senegal,NDIAYE Bara Sapoko,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,18,FC Bayern München (GER),GER,MF,1,0,9.0,3.2
senegal::ndiaye_cherif,Senegal,NDIAYE Cherif,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,30,Samsunspor (TUR),TUR,FW,19,4,7.5,5.7
senegal::ndiaye_iliman,Senegal,NDIAYE Iliman,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,Everton FC (ENG),ENG,FW,42,4,9.0,6.3
senegal::niakhate_moussa,Senegal,NIAKHATE Moussa,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,30,Olympique Lyonnais (FRA),FRA,DF,34,0,9.0,5.2
senegal::sarr_ismaila,Senegal,SARR Ismaila,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,28,Crystal Palace FC (ENG),ENG,FW,86,21,9.0,9.0
senegal::sarr_mamadou,Senegal,SARR Mamadou,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,20,Chelsea FC (ENG),ENG,DF,8,0,9.0,3.5
