Grupo,Seleção,Código,Nº,Posição,Jogador,Primeiro(s) nome(s),Sobrenome(s),Nome na camisa,Data nasc.,Idade em 26/06/2026,Clube,País do clube,Altura (cm),Caps seleção,Gols seleção,Gols/cap seleção,Faixa experiência,Faixa etária,Score liga/clube,Índice proxy 0-10,Status desempenho/proxy,Observação desempenho,Técnico,Nacionalidade técnico,Estilo técnico,Sistema base,Encaixe tático provável,Fonte convocação
H,Spain,ESP,22,DF,CUBARSI Pau,Pau,CUBARSI I PAREDES,CUBARSÍ,22/01/2007,19,FC Barcelona (ESP),ESP,183,14,0,0,Pouca rodagem,Jovem,9,3.8,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",DE LA FUENTE Luis,Spain,"posse, pressão pós-perda e amplitude",4-3-3,Zagueiro veloz para campo aberto e antecipação,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
H,Spain,ESP,23,GK,SIMON Unai,Unai,SIMÓN MENDIBIL,UNAI SIMÓN,11/06/1997,29,Athletic Club (ESP),ESP,190,60,0,0,Experiente,Pico físico/técnico,9,8.5,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",DE LA FUENTE Luis,Spain,"posse, pressão pós-perda e amplitude",4-3-3,Goleiro com reposição rápida e coragem fora da linha,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
H,Spain,ESP,24,DF,CUCURELLA Marc,Marc,CUCURELLA SASETA,CUCURELLA,22/07/1998,27,Chelsea FC (ENG),ENG,173,26,1,0.038,Rodagem média,Pico físico/técnico,9,6.1,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",DE LA FUENTE Luis,Spain,"posse, pressão pós-perda e amplitude",4-3-3,Zagueiro veloz para campo aberto e antecipação,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
H,Spain,ESP,25,FW,MUNOZ Victor,Victor,MUÑOZ VILLANUEVA,VICTOR M.V.,13/07/2003,22,CA Osasuna (ESP),ESP,173,2,1,0.5,Aposta/estreante,Emergente,9,6,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",DE LA FUENTE Luis,Spain,"posse, pressão pós-perda e amplitude",4-3-3,Atacante/ponta que pressione e ataque profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
H,Spain,ESP,26,FW,IGLESIAS Borja,Borja,IGLESIAS QUINTÁS,B. IGLESIAS,17/01/1993,33,RC Celta Vigo (ESP),ESP,187,8,0,0,Pouca rodagem,Experiente,9,3.8,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",DE LA FUENTE Luis,Spain,"posse, pressão pós-perda e amplitude",4-3-3,Atacante/ponta que pressione e ataque profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,1,GK,WIDELL ZETTERSTROM Jacob,Jacob Mikael,WIDELL ZETTERSTRÖM,ZETTERSTRÖM,11/07/1998,27,Derby County FC (ENG),ENG,197,4,0,0,Aposta/estreante,Pico físico/técnico,9,5.4,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Goleiro seguro em ações básicas,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,2,DF,LAGERBIELKE Gustaf,Gustaf Johan,LAGERBIELKE,LAGERBIELKE,10/04/2000,26,SC Braga (POR),POR,193,14,2,0.143,Pouca rodagem,Pico físico/técnico,7.5,6.5,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,3,DF,LINDELOF Victor,Victor Jörgen,NILSSON LINDELÖF,LINDELÖF,17/07/1994,31,Aston Villa FC (ENG),ENG,187,79,3,0.038,Experiente,Experiente,9,8.1,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,4,DF,HIEN Isak,Isak Malcolm Kwaku,HIEN,HIEN,13/01/1999,27,Atalanta Bergamo (ITA),ITA,191,32,0,0,Rodagem média,Pico físico/técnico,9,5.2,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,5,DF,GUDMUNDSSON Gabriel,Gabriel Johan,GUDMUNDSSON,GUDMUNDSSON,29/04/1999,27,Leeds United FC (ENG),ENG,181,27,0,0,Rodagem média,Pico físico/técnico,9,4.9,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,6,DF,JOHANSSON Herman,Herman Nils,JOHANSSON,H. JOHANSSON,16/10/1997,28,FC Dallas (USA),USA,190,3,0,0,Aposta/estreante,Pico físico/técnico,7.5,3.5,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,7,MF,BERGVALL Lucas,Lucas Erik Holger,BERGVALL,BERGVALL,02/02/2006,20,Tottenham Hotspur FC (ENG),ENG,187,13,0,0,Pouca rodagem,Jovem,9,3.7,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Meio-campista versátil,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,8,DF,SVENSSON Daniel,Daniel Jonathan,SVENSSON,SVENSSON,12/02/2002,24,Borussia Dortmund (GER),GER,183,15,0,0,Rodagem média,Pico físico/técnico,9,4.4,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,9,FW,ISAK Alexander,Alexander,ISAK,ISAK,21/09/1999,26,Liverpool FC (ENG),ENG,190,61,18,0.295,Experiente,Pico físico/técnico,9,8.5,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Atacante de mobilidade e decisão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,10,MF,NYGREN Benjamin,Erik Benjamin,NYGREN,NYGREN,08/07/2001,24,Celtic FC (SCO),SCO,187,14,3,0.214,Pouca rodagem,Pico físico/técnico,7.5,6.5,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Meio-campista versátil,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,11,FW,ELANGA Anthony,Anthony David Junior,ELANGA,ELANGA,27/04/2002,24,Newcastle United FC (ENG),ENG,178,33,8,0.242,Rodagem média,Pico físico/técnico,9,6.9,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Atacante de mobilidade e decisão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,12,GK,JOHANSSON Viktor,Tobias Viktor,JOHANSSON,V. JOHANSSON,14/09/1998,27,Stoke City FC (ENG),ENG,187,12,0,0,Pouca rodagem,Pico físico/técnico,9,5.8,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Goleiro seguro em ações básicas,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,13,MF,SEMA Ken,Ken,SEMA,SEMA,30/09/1993,32,Pafos FC (CYP),CYP,180,33,5,0.152,Rodagem média,Experiente,5.5,6.5,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Meio-campista versátil,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,14,DF,EKDAL Hjalmar,Hjalmar,EKDAL,EKDAL,21/10/1998,27,Burnley FC (ENG),ENG,187,13,0,0,Pouca rodagem,Pico físico/técnico,9,4.3,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,15,DF,STARFELT Carl,Carl Anders Theodor,STARFELT,STARFELT,01/06/1995,31,RC Celta Vigo (ESP),ESP,185,19,0,0,Rodagem média,Experiente,9,4.3,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,16,MF,KARLSTROM Jesper,Jesper Kewe,KARLSTRÖM,KARLSTRÖM,21/06/1995,31,Udinese (ITA),ITA,182,26,0,0,Rodagem média,Experiente,9,4.6,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Meio-campista versátil,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,17,FW,GYOKERES Viktor,Viktor Einar,GYÖKERES,GYÖKERES,04/06/1998,28,Arsenal FC (ENG),ENG,189,36,21,0.583,Rodagem média,Pico físico/técnico,9,7.8,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Atacante de mobilidade e decisão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,18,MF,AYARI Yasin,Yasin,AYARI,AYARI,06/10/2003,22,Brighton & Hove Albion FC (ENG),ENG,172,24,5,0.208,Rodagem média,Emergente,9,7,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Meio-campista versátil,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,19,MF,SVANBERG Mattias,Mattias Olof,SVANBERG,SVANBERG,05/01/1999,27,VfL Wolfsburg (GER),GER,186,41,3,0.073,Experiente,Pico físico/técnico,9,6.8,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Meio-campista versátil,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,20,DF,SMITH Eric,Eric Anders,SMITH,SMITH,08/01/1997,29,FC St. Pauli (GER),GER,192,2,0,0,Aposta/estreante,Pico físico/técnico,9,3.8,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,21,DF,BERNHARDSSON Alexander,Alexander Olof,BERNHARDSSON,BERNHARDSSON,08/09/1998,27,Holstein Kiel (GER),GER,184,14,0,0,Pouca rodagem,Pico físico/técnico,9,4.4,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,22,MF,ZENELI Besfort,Besfort,ZENELI,ZENELI,21/11/2002,23,Royale Union Saint-Gilloise (BEL),BEL,187,9,0,0,Pouca rodagem,Emergente,7.5,3.5,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Meio-campista versátil,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,23,GK,NORDFELDT Kristoffer,Bo Kristoffer,NORDFELDT,NORDFELDT,23/06/1989,37,AIK Stockholm (SWE),SWE,190,23,0,0,Rodagem média,Veterano,6.5,4.4,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Goleiro seguro em ações básicas,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,24,DF,STROUD Elliot,Elliot Karl,STROUD,STROUD,22/06/2002,24,Mjällby AIF (SWE),SWE,185,4,0,0,Aposta/estreante,Pico físico/técnico,6.5,3.3,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,25,FW,NILSSON Gustaf,Håkan Gustaf,NILSSON,NILSSON,23/05/1997,29,Club Brugge (BEL),BEL,197,9,4,0.444,Pouca rodagem,Pico físico/técnico,7.5,6.3,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Atacante de mobilidade e decisão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Sweden,SWE,26,FW,ALI Taha,Taha Abdi,ALI,ALI,01/07/1998,27,Malmö FF (SWE),SWE,174,3,0,0,Aposta/estreante,Pico físico/técnico,6.5,3.3,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",POTTER Graham,England,"flexibilidade, construção e ocupação racional",3-4-2-1 / 4-2-3-1,Atacante de mobilidade e decisão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,1,GK,KOBEL Gregor,Gregor,KOBEL,KOBEL,06/12/1997,28,Borussia Dortmund (GER),GER,196,24,0,0,Rodagem média,Pico físico/técnico,9,6.5,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Goleiro seguro em ações básicas,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,2,DF,MUHEIM Miro,Miro Max Maria,MUHEIM,MUHEIM,24/03/1998,28,Hamburger SV (GER),GER,182,11,0,0,Pouca rodagem,Pico físico/técnico,9,4.2,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,3,DF,WIDMER Silvan,Silvan Dominic,WIDMER,WIDMER,05/03/1993,33,1. FSV Mainz 05 (GER),GER,183,62,5,0.081,Experiente,Experiente,9,8.7,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,4,DF,ELVEDI Nico,Nico,ELVEDI,ELVEDI,30/09/1996,29,Borussia Mönchengladbach (GER),GER,189,70,3,0.043,Experiente,Pico físico/técnico,9,8.2,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,5,DF,AKANJI Manuel,Manuel Obafemi,AKANJI,AKANJI,19/07/1995,30,FC Internazionale Milano (ITA),ITA,188,84,4,0.048,Muito experiente,Pico físico/técnico,9,8.7,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,6,MF,ZAKARIA Denis,Denis Lemi,ZAKARIA LAKO LADO,ZAKARIA,20/11/1996,29,AS Monaco (FRA),FRA,189,66,3,0.045,Experiente,Pico físico/técnico,9,7.4,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Meio-campista versátil,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,7,FW,EMBOLO Breel,Breel Donald,EMBOLO,EMBOLO,14/02/1997,29,Stade Rennais FC (FRA),FRA,184,89,25,0.281,Muito experiente,Pico físico/técnico,9,9.3,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Atacante de mobilidade e decisão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,8,MF,FREULER Remo,Remo Marco,FREULER,FREULER,15/04/1992,34,Bologna FC (ITA),ITA,181,91,11,0.121,Muito experiente,Experiente,9,8.7,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Meio-campista versátil,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,9,MF,MANZAMBI Johan,Johan Kula,MANZAMBI,MANZAMBI,14/10/2005,20,SC Freiburg (GER),GER,182,15,6,0.4,Rodagem média,Jovem,9,6.3,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Meio-campista versátil,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,10,MF,XHAKA Granit,Granit,XHAKA,XHAKA,27/09/1992,33,Sunderland AFC (ENG),ENG,183,149,18,0.121,Muito experiente,Experiente,9,9,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Meio-campista versátil,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,11,FW,NDOYE Dan,Dan,NDOYE,NDOYE,25/10/2000,25,Nottingham Forest FC (ENG),ENG,184,34,8,0.235,Rodagem média,Pico físico/técnico,9,6.9,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Atacante de mobilidade e decisão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,12,GK,MVOGO Yvon,Yvon Landry,MVOGO NGANOMA,MVOGO,06/06/1994,32,FC Lorient (FRA),FRA,190,13,0,0,Pouca rodagem,Experiente,9,5.5,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Goleiro seguro em ações básicas,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,13,DF,RODRIGUEZ Ricardo,Ricardo Ivan,RODRIGUEZ ARAYA,RODRIGUEZ,25/08/1992,33,Real Betis (ESP),ESP,182,141,9,0.064,Muito experiente,Experiente,9,8.9,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,14,MF,JASHARI Ardon,Ardon,JASHARI,JASHARI,30/07/2002,23,AC Milan (ITA),ITA,181,9,0,0,Pouca rodagem,Emergente,9,3.8,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Meio-campista versátil,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,15,MF,SOW Djibril,Mohameth Djibril Ibrahima,SOW,SOW,06/02/1997,29,Sevilla FC (ESP),ESP,183,54,0,0,Experiente,Pico físico/técnico,9,6.1,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Meio-campista versátil,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,16,FW,FASSNACHT Christian,Christian Andreas,FASSNACHT,FASSNACHT,11/11/1993,32,BSC Young Boys (SUI),SUI,185,24,5,0.208,Rodagem média,Experiente,7.5,5.6,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Atacante de mobilidade e decisão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,17,FW,VARGAS Ruben,Ruben Estephan,VARGAS MARTINEZ,VARGAS,05/08/1998,27,Sevilla FC (ESP),ESP,179,64,13,0.203,Experiente,Pico físico/técnico,9,8,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Atacante de mobilidade e decisão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,18,DF,COEMERT Eray,Eray Ervin,CÖMERT,CÖMERT,04/02/1998,28,Valencia CF (ESP),ESP,183,22,0,0,Rodagem média,Pico físico/técnico,9,4.7,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,19,FW,OKAFOR Noah,Noah Arinzechukwu,OKAFOR,OKAFOR,24/05/2000,26,Leeds United FC (ENG),ENG,185,25,2,0.08,Rodagem média,Pico físico/técnico,9,5.4,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Atacante de mobilidade e decisão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,20,MF,AEBISCHER Michel,Michel,AEBISCHER,AEBISCHER,06/01/1997,29,Pisa SC (ITA),ITA,183,43,2,0.047,Experiente,Pico físico/técnico,9,6.4,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Meio-campista versátil,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
